Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
19/01/2020,14:30,Hertha,Bayern Munich,0,0,0,4,8.48,5.43,1.34,1.4,2.92,6,20,1,10
19/01/2020,17:00,Paderborn,Leverkusen,0,3,1,4,4.84,4.42,1.62,1.42,2.83,13,12,7,7
24/01/2020,19:30,Dortmund,FC Koln,2,0,5,1,1.28,6.22,9.42,1.32,3.35,14,11,9,5
25/01/2020,14:30,Ein Frankfurt,RB Leipzig,0,0,2,0,4.04,4.21,1.77,1.42,2.85,7,22,5,4
25/01/2020,14:30,Freiburg,Paderborn,0,0,0,2,1.76,4.01,4.3,1.48,2.62,19,15,5,3
25/01/2020,14:30,M'gladbach,Mainz,1,1,3,1,1.53,4.53,5.8,1.38,3.01,15,12,5,9
25/01/2020,14:30,Union Berlin,Augsburg,0,0,2,0,2.12,3.53,3.4,1.82,1.99,12,25,3,7
25/01/2020,14:30,Wolfsburg,Hertha,0,0,1,2,1.77,3.8,4.56,1.89,1.91,20,9,7,4
25/01/2020,17:30,Bayern Munich,Schalke 04,2,0,5,0,1.17,7.84,14.64,1.29,3.56,24,7,14,1
26/01/2020,14:30,Werder Bremen,Hoffenheim,0,0,0,3,2.41,3.62,2.77,1.52,2.5,16,9,3,4
26/01/2020,17:00,Leverkusen,Fortuna Dusseldorf,1,0,3,0,1.38,5.15,7.45,1.47,2.63,25,12,11,3
31/01/2020,19:30,Hertha,Schalke 04,0,0,0,0,2.71,3.34,2.64,1.96,1.85,9,13,0,5
01/02/2020,14:30,Augsburg,Werder Bremen,0,1,2,1,2.07,3.71,3.37,1.56,2.39,14,7,4,1
01/02/2020,14:30,Dortmund,Union Berlin,2,0,5,0,1.24,6.36,11.2,1.38,3.02,13,5,7,0
01/02/2020,14:30,Fortuna Dusseldorf,Ein Frankfurt,0,0,1,1,3.35,3.71,2.08,1.61,2.31,8,6,1,4
