Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
12/01/2019,,Leganes,Huesca,1,0,0,0,14,9,7,3,1.98,3.23,4.32,2.44,1.55,2018/2019,1819
12/01/2019,,Valencia,Valladolid,1,1,0,0,17,6,5,1,1.57,3.89,6.63,2.0,1.82,2018/2019,1819
12/01/2019,,Villarreal,Getafe,1,2,0,0,17,9,6,4,2.15,3.14,3.8,2.26,1.64,2018/2019,1819
13/01/2019,,Ath Bilbao,Sevilla,2,0,1,0,10,10,3,4,2.71,3.25,2.69,2.03,1.79,2018/2019,1819
13/01/2019,,Ath Madrid,Levante,1,0,0,0,19,7,5,2,1.27,5.75,11.97,1.64,2.26,2018/2019,1819
13/01/2019,,Barcelona,Eibar,3,0,1,0,7,15,6,2,1.13,9.07,18.4,1.24,3.61,2018/2019,1819
13/01/2019,,Betis,Real Madrid,1,2,0,1,9,14,2,5,3.26,3.74,2.11,1.62,2.28,2018/2019,1819
14/01/2019,,Sociedad,Espanol,3,2,2,2,9,21,4,2,1.97,3.31,4.16,2.26,1.64,2018/2019,1819
18/01/2019,,Getafe,Alaves,4,0,1,0,12,6,5,0,2.01,3.07,4.54,2.74,1.44,2018/2019,1819
19/01/2019,,Celta,Valencia,1,2,1,0,12,13,4,8,3.04,3.22,2.45,2.14,1.71,2018/2019,1819
19/01/2019,,Huesca,Ath Madrid,0,3,0,1,14,15,3,8,5.68,3.55,1.7,2.23,1.66,2018/2019,1819
19/01/2019,,Real Madrid,Sevilla,2,0,0,0,23,4,6,1,1.74,4.1,4.42,1.53,2.48,2018/2019,1819
20/01/2019,,Barcelona,Leganes,3,1,1,0,15,5,7,2,1.13,8.86,21.43,1.36,3.07,2018/2019,1819
20/01/2019,,Betis,Girona,3,2,1,2,12,8,5,5,1.64,3.9,5.51,1.94,1.87,2018/2019,1819
20/01/2019,,Levante,Valladolid,2,0,1,0,13,13,4,3,2.08,3.55,3.5,1.78,2.04,2018/2019,1819
20/01/2019,,Vallecano,Sociedad,2,2,2,1,11,10,4,4,2.81,3.46,2.49,1.84,1.97,2018/2019,1819
20/01/2019,,Villarreal,Ath Bilbao,1,1,0,1,3,9,1,2,2.24,3.31,3.36,2.07,1.76,2018/2019,1819
21/01/2019,,Eibar,Espanol,3,0,1,0,16,6,9,0,2.06,3.34,3.79,2.18,1.68,2018/2019,1819
26/01/2019,,Ath Madrid,Getafe,2,0,2,0,10,6,6,2,1.58,3.67,7.21,2.45,1.55,2018/2019,1819
26/01/2019,,Leganes,Eibar,2,2,0,2,9,5,3,2,2.68,2.98,2.96,2.7,1.45,2018/2019,1819
26/01/2019,,Sevilla,Levante,5,0,0,0,23,7,9,0,1.55,4.38,5.8,1.47,2.45,2018/2019,1819
26/01/2019,,Valencia,Villarreal,3,0,1,0,18,14,9,5,1.88,3.55,4.28,1.92,1.89,2018/2019,1819
27/01/2019,,Ath Bilbao,Betis,1,0,1,0,11,8,2,2,2.1,3.37,3.64,2.06,1.76,2018/2019,1819
27/01/2019,,Espanol,Real Madrid,2,4,1,3,13,16,6,9,4.21,3.86,1.8,1.7,2.16,2018/2019,1819
27/01/2019,,Girona,Barcelona,0,2,0,1,13,15,5,7,8.79,5.34,1.34,1.48,2.58,2018/2019,1819
27/01/2019,,Sociedad,Huesca,0,0,0,0,8,8,1,1,1.61,3.96,5.68,1.87,1.94,2018/2019,1819
27/01/2019,,Valladolid,Celta,2,1,0,1,19,8,7,3,2.42,3.2,3.1,2.28,1.62,2018/2019,1819
