Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
01/12/2018,,Ingolstadt,Hamburg,1,2,0,1,16,16,5,3,3.42,3.3,2.13,1.87,1.91,2018/2019,1819
01/12/2018,,St Pauli,Dresden,1,1,0,0,9,10,5,3,2.0,3.34,3.8,1.94,1.85,2018/2019,1819
01/12/2018,,Union Berlin,Darmstadt,3,1,2,0,16,8,3,3,1.73,3.5,4.96,1.99,1.8,2018/2019,1819
02/12/2018,,Duisburg,Holstein Kiel,0,4,0,0,6,16,2,7,2.58,3.22,2.74,1.82,1.97,2018/2019,1819
02/12/2018,,Magdeburg,Bochum,0,0,0,0,13,8,3,1,2.83,3.24,2.47,1.93,1.85,2018/2019,1819
02/12/2018,,Sandhausen,Heidenheim,1,2,1,2,12,7,5,3,2.38,3.08,3.12,2.11,1.71,2018/2019,1819
07/12/2018,,Hamburg,Paderborn,1,0,1,0,10,11,4,2,1.69,4.04,4.47,1.52,2.46,2018/2019,1819
07/12/2018,,Regensburg,FC Koln,1,3,0,2,18,14,5,6,3.52,3.77,1.95,1.43,2.73,2018/2019,1819
08/12/2018,,Darmstadt,Ingolstadt,1,1,0,1,18,6,1,2,2.42,3.13,3.02,2.03,1.77,2018/2019,1819
08/12/2018,,Greuther Furth,Erzgebirge Aue,0,5,0,1,19,15,0,8,2.15,3.28,3.42,1.91,1.87,2018/2019,1819
08/12/2018,,Heidenheim,Duisburg,4,1,1,0,13,12,6,5,2.08,3.31,3.55,1.9,1.89,2018/2019,1819
09/12/2018,,Bielefeld,Sandhausen,1,1,0,0,14,3,5,2,2.24,3.21,3.27,2.03,1.77,2018/2019,1819
09/12/2018,,Dresden,Holstein Kiel,0,2,0,2,16,9,8,5,2.5,3.39,2.71,1.63,2.23,2018/2019,1819
09/12/2018,,Magdeburg,Union Berlin,1,1,1,0,11,11,5,2,3.45,3.18,2.18,2.13,1.7,2018/2019,1819
10/12/2018,,Bochum,St Pauli,1,3,1,2,22,16,6,6,2.22,3.22,3.3,2.02,1.77,2018/2019,1819
14/12/2018,,Duisburg,Hamburg,1,2,1,2,14,10,2,5,4.62,3.7,1.74,1.88,1.9,2018/2019,1819
14/12/2018,,Holstein Kiel,Bielefeld,1,2,0,1,11,20,2,9,1.69,3.95,4.59,1.6,2.3,2018/2019,1819
15/12/2018,,Paderborn,Dresden,3,0,0,0,19,11,7,5,1.86,3.75,3.9,1.51,2.47,2018/2019,1819
15/12/2018,,St Pauli,Greuther Furth,2,0,1,0,15,11,3,2,1.72,3.63,4.86,1.87,1.92,2018/2019,1819
15/12/2018,,Union Berlin,Bochum,2,0,0,0,18,20,7,6,2.04,3.25,3.77,2.08,1.74,2018/2019,1819
16/12/2018,,Erzgebirge Aue,Darmstadt,2,2,0,0,12,19,6,5,2.45,3.15,2.94,2.16,1.68,2018/2019,1819
